TimeStep,"DTdt","T","Tn","Points:0","Points:1","Points:2"
12,nan,nan,nan,-0.9,0,0
12,nan,nan,nan,-0.87,0,0
12,nan,nan,nan,-0.84,0,0
12,nan,nan,nan,-0.81,0,0
12,nan,nan,nan,-0.78,0,0
12,nan,nan,nan,-0.75,0,0
12,nan,nan,nan,-0.72,0,0
12,nan,nan,nan,-0.69,0,0
12,nan,nan,nan,-0.66,0,0
12,nan,nan,nan,-0.63,0,0
12,nan,nan,nan,-0.6,0,0
12,nan,nan,nan,-0.57,0,0
12,nan,nan,nan,-0.54,0,0
12,nan,nan,nan,-0.51,0,0
12,nan,nan,nan,-0.48,0,0
12,nan,nan,nan,-0.45,0,0
12,nan,nan,nan,-0.42,0,0
12,nan,nan,nan,-0.39,0,0
12,nan,nan,nan,-0.36,0,0
12,nan,nan,nan,-0.33,0,0
12,nan,nan,nan,-0.3,0,0
12,nan,nan,nan,-0.27,0,0
12,nan,nan,nan,-0.24,0,0
12,nan,nan,nan,-0.21,0,0
12,nan,nan,nan,-0.18,0,0
12,nan,nan,nan,-0.15,0,0
12,nan,nan,nan,-0.12,0,0
12,nan,nan,nan,-0.09,0,0
12,nan,nan,nan,-0.06,0,0
12,nan,nan,nan,-0.03,0,0
12,nan,nan,nan,0,0,0
12,nan,nan,nan,0.03,0,0
12,nan,nan,nan,0.06,0,0
12,nan,nan,nan,0.09,0,0
12,nan,nan,nan,0.12,0,0
12,nan,nan,nan,0.15,0,0
12,nan,nan,nan,0.18,0,0
12,nan,nan,nan,0.21,0,0
12,nan,nan,nan,0.24,0,0
12,nan,nan,nan,0.27,0,0
12,nan,nan,nan,0.3,0,0
12,nan,nan,nan,0.33,0,0
12,nan,nan,nan,0.36,0,0
12,nan,nan,nan,0.39,0,0
12,nan,nan,nan,0.42,0,0
12,nan,nan,nan,0.45,0,0
12,nan,nan,nan,0.48,0,0
12,nan,nan,nan,0.51,0,0
12,nan,nan,nan,0.54,0,0
12,nan,nan,nan,0.57,0,0
12,nan,nan,nan,0.6,0,0
12,nan,nan,nan,0.63,0,0
12,nan,nan,nan,0.66,0,0
12,nan,nan,nan,0.69,0,0
12,nan,nan,nan,0.72,0,0
12,nan,nan,nan,0.75,0,0
12,nan,nan,nan,0.78,0,0
12,nan,nan,nan,0.81,0,0
12,nan,nan,nan,0.84,0,0
12,nan,nan,nan,0.87,0,0
12,nan,nan,nan,0.9,0,0
12,nan,nan,nan,0.93,0,0
12,nan,nan,nan,0.96,0,0
12,nan,nan,nan,0.99,0,0
12,nan,nan,nan,1.02,0,0
12,nan,nan,nan,1.05,0,0
12,nan,nan,nan,1.08,0,0
12,nan,nan,nan,1.11,0,0
12,nan,nan,nan,1.14,0,0
12,nan,nan,nan,1.17,0,0
12,nan,nan,nan,1.2,0,0
12,nan,nan,nan,1.23,0,0
12,nan,nan,nan,1.26,0,0
12,nan,nan,nan,1.29,0,0
12,nan,nan,nan,1.32,0,0
12,nan,nan,nan,1.35,0,0
12,nan,nan,nan,1.38,0,0
12,nan,nan,nan,1.41,0,0
12,nan,nan,nan,1.44,0,0
12,nan,nan,nan,1.47,0,0
12,nan,nan,nan,1.5,0,0
12,nan,nan,nan,1.53,0,0
12,nan,nan,nan,1.56,0,0
12,nan,nan,nan,1.59,0,0
12,nan,nan,nan,1.62,0,0
12,nan,nan,nan,1.65,0,0
12,nan,nan,nan,1.68,0,0
12,nan,nan,nan,1.71,0,0
12,nan,nan,nan,1.74,0,0
12,nan,nan,nan,1.77,0,0
12,nan,nan,nan,1.8,0,0
12,nan,nan,nan,1.83,0,0
12,nan,nan,nan,1.86,0,0
12,nan,nan,nan,1.89,0,0
12,nan,nan,nan,1.92,0,0
12,nan,nan,nan,1.95,0,0
12,nan,nan,nan,1.98,0,0
12,nan,nan,nan,2.01,0,0
12,nan,nan,nan,2.04,0,0
12,nan,nan,nan,2.07,0,0
12,nan,nan,nan,2.1,0,0
12,nan,nan,nan,2.13,0,0
12,nan,nan,nan,2.16,0,0
12,nan,nan,nan,2.19,0,0
12,nan,nan,nan,2.22,0,0
12,nan,nan,nan,2.25,0,0
12,nan,nan,nan,2.28,0,0
12,nan,nan,nan,2.31,0,0
12,nan,nan,nan,2.34,0,0
12,nan,nan,nan,2.37,0,0
12,nan,nan,nan,2.4,0,0
12,nan,nan,nan,2.43,0,0
12,nan,nan,nan,2.46,0,0
12,nan,nan,nan,2.49,0,0
12,nan,nan,nan,2.52,0,0
12,nan,nan,nan,2.55,0,0
12,nan,nan,nan,2.58,0,0
12,nan,nan,nan,2.61,0,0
12,nan,nan,nan,2.64,0,0
12,nan,nan,nan,2.67,0,0
12,nan,nan,nan,2.7,0,0
12,nan,nan,nan,2.73,0,0
12,nan,nan,nan,2.76,0,0
12,nan,nan,nan,2.79,0,0
12,nan,nan,nan,2.82,0,0
12,nan,nan,nan,2.85,0,0
12,nan,nan,nan,2.88,0,0
12,nan,nan,nan,2.91,0,0
12,nan,nan,nan,2.94,0,0
12,nan,nan,nan,2.97,0,0
12,nan,nan,nan,3,0,0
12,nan,nan,nan,3.03,0,0
12,nan,nan,nan,3.06,0,0
12,nan,nan,nan,3.09,0,0
12,nan,nan,nan,3.12,0,0
12,nan,nan,nan,3.15,0,0
12,nan,nan,nan,3.18,0,0
